Player,Weight (kg),Height (cm),Age,Years Played,Player Efficiency Rating,True Shooting %,Assist Percentage,Block Percentage,Steal Percentage,Total Rebound Percentage,Win Shares,3-Point Field Goal Percentage,2-Point Field Goal Percentage,Free Throw Percentage,Turnovers,Personal Fouls,Points,Total Rebounds,Steals,Win Shares Per 48 Minutes
Jeryl Sasser,90.0,198.0,22.5,1.0,7.65,0.35550000000000004,8.65,0.45,3.3,10.600000000000001,0.35000000000000003,0.295,0.2635,0.7395,20.5,47.0,102.0,95.5,24.0,-0.017
Jim Brewer,95.0,206.0,30.0,8.0,10.1,0.46399999999999997,4.8,2.5,1.9,14.9,1.8,0.16699999999999998,0.473,0.368,37.0,127.0,170.0,264.0,39.0,0.08800000000000001
Jim Brogan,83.0,193.0,23.5,1.0,13.2,0.48550000000000004,20.15,0.9,2.45,7.3,0.6000000000000001,0.256,0.45499999999999996,0.7585,63.0,101.0,309.5,91.0,37.5,0.039
Jim Farmer,86.0,193.0,25.571428571428573,6.0,8.571428571428571,0.44757142857142856,10.77142857142857,0.14285714285714285,0.9285714285714286,8.442857142857143,0.11428571428571428,0.16999999999999998,0.43771428571428567,0.798,22.285714285714285,31.714285714285715,138.57142857142858,36.285714285714285,7.857142857142857,-0.03357142857142857
Jim Jackson,99.0,198.0,29.291666666666668,13.0,11.799999999999997,0.4914583333333333,16.316666666666666,0.4666666666666668,1.3458333333333334,7.929166666666666,1.8833333333333335,0.34512500000000007,0.42283333333333334,0.8263913043478263,122.08333333333333,112.29166666666667,691.4166666666666,230.5,41.291666666666664,0.03733333333333332
Jim Les,74.0,180.0,27.555555555555557,6.0,8.011111111111111,0.5418888888888889,29.444444444444443,0.1888888888888889,1.611111111111111,4.699999999999999,0.8999999999999999,0.24575000000000002,0.39075,0.786,33.888888888888886,47.77777777777778,137.0,44.77777777777778,19.11111111111111,0.005333333333333349
Jim McElroy,86.0,190.0,28.0,6.0,9.3,0.47600000000000003,17.0,0.5,1.2,2.8,0.3,0.2,0.425,0.8059999999999999,22.0,44.0,134.0,17.0,8.0,0.036000000000000004
Jim McIlvaine,108.0,216.0,25.0,6.0,9.428571428571429,0.46928571428571436,2.5285714285714285,8.299999999999999,1.342857142857143,11.799999999999999,1.342857142857143,0.07150000000000001,0.4357142857142858,0.5911428571428573,33.0,150.28571428571428,153.14285714285714,177.57142857142858,19.428571428571427,0.0652857142857143
Jim Paxson,90.0,198.0,28.363636363636363,5.5,14.490909090909092,0.5330909090909092,14.809090909090912,0.26363636363636367,1.9090909090909094,3.9,4.2727272727272725,0.23663636363636364,0.4921818181818182,0.8232727272727274,87.18181818181819,113.27272727272727,886.2727272727273,119.81818181818181,72.0909090909091,0.10236363636363635
Jim Petersen,106.0,208.0,25.5,7.0,10.2,0.521,6.1375,2.1500000000000004,1.075,13.1875,1.7000000000000002,0.05957142857142857,0.48125000000000007,0.7191249999999999,82.75,169.25,424.625,294.25,26.625,0.061250000000000006
Jim Spanarkel,86.0,196.0,25.0,4.0,15.4,0.5623333333333335,13.966666666666669,0.16666666666666666,3.1666666666666665,6.866666666666667,2.1333333333333333,0.3443333333333333,0.4633333333333334,0.7746666666666666,56.666666666666664,69.0,374.3333333333333,100.33333333333333,39.666666666666664,0.11566666666666665
Jim Thomas,86.0,190.0,25.5,7.0,7.775,0.42425,15.725,0.3,2.7749999999999995,4.9750000000000005,1.25,0.1405,0.40499999999999997,0.6696666666666666,52.5,80.5,338.75,104.5,35.5,-0.025499999999999995
Jimmer Fredette,88.0,188.0,24.444444444444443,4.0,15.188888888888888,0.5762222222222222,13.71111111111111,0.18888888888888888,1.5444444444444445,3.3888888888888884,0.35555555555555557,0.42211111111111105,0.423625,0.881,29.77777777777778,28.22222222222222,188.66666666666666,32.0,11.777777777777779,0.06711111111111112
Jimmy Butler,99.0,201.0,24.5,6.0,18.150000000000002,0.5588333333333333,14.333333333333334,1.0666666666666667,2.216666666666667,8.25,8.216666666666667,0.31716666666666665,0.47283333333333327,0.8118333333333333,93.66666666666667,94.5,1034.6666666666667,320.1666666666667,97.16666666666667,0.17666666666666667
Jimmy King,79.0,188.0,22.5,1.0,11.3,0.435,14.85,0.55,4.1499999999999995,6.4,0.0,0.147,0.40399999999999997,0.6005,30.5,39.0,142.5,56.0,12.0,0.015
Jimmy Oliver,92.0,196.0,26.0,7.0,9.459999999999999,0.488,8.24,0.12,1.16,5.8,0.06000000000000001,0.4368,0.3548,0.8436666666666667,6.6,13.2,66.2,16.0,5.4,0.045200000000000004
Jiri Welsch,94.0,201.0,24.666666666666668,3.0,9.033333333333333,0.4641666666666666,13.25,0.25,1.8499999999999999,7.499999999999999,1.2166666666666666,0.2885,0.3806666666666667,0.7498333333333332,55.833333333333336,85.83333333333333,330.0,128.16666666666666,38.5,0.019500000000000003
Joakim Noah,104.0,211.0,26.5,10.0,17.099999999999998,0.5276,15.62,3.4899999999999998,1.4900000000000002,18.500000000000004,5.96,0.0,0.487,0.6614,107.3,176.4,555.7,578.9,51.1,0.1512
Jodie Meeks,95.0,193.0,24.8,8.0,12.59,0.5426,8.290000000000001,0.26,1.5000000000000002,5.8999999999999995,2.2800000000000002,0.37000000000000005,0.44190000000000007,0.8711,39.6,62.4,473.1,108.1,40.1,0.0905
Joe Alexander,104.0,203.0,22.5,1.0,6.449999999999999,0.3835,9.4,3.0,1.4500000000000002,9.55,0.2,0.174,0.31600000000000006,0.683,26.0,58.0,141.0,60.0,8.0,0.03
Joe Bryant,83.0,206.0,27.5,7.0,11.600000000000001,0.5145,13.2,0.8,1.9,7.699999999999999,0.75,0.2445,0.4775,0.744,180.0,254.0,848.0,275.5,80.0,0.0175
Joe Courtney,106.0,203.0,24.8,4.0,8.33,0.45050000000000007,3.9699999999999998,1.81,1.35,9.830000000000002,0.07999999999999999,0.667,0.41129999999999994,0.6635555555555555,7.7,18.5,49.0,23.1,3.5,0.007299999999999998
Joe Harris,99.0,198.0,24.0,3.0,6.0,0.49,11.066666666666668,0.26666666666666666,0.6333333333333333,7.633333333333334,0.3333333333333333,0.33466666666666667,0.48050000000000004,0.657,27.666666666666668,61.333333333333336,189.0,63.666666666666664,12.333333333333334,0.006000000000000001
Joe Hassett,81.0,196.0,26.5,5.0,10.45,0.46649999999999997,18.65,0.1,1.25,4.0,0.8,0.2215,0.47450000000000003,0.838,22.5,54.0,214.5,32.0,16.0,0.045
Joe Ingles,102.0,203.0,28.0,3.0,10.766666666666667,0.5696666666666667,15.333333333333334,0.3666666666666667,2.4,6.8999999999999995,3.1666666666666665,0.39433333333333337,0.49833333333333335,0.7356666666666666,90.0,128.33333333333334,439.6666666666667,195.33333333333334,74.33333333333333,0.09100000000000001
Joe Johnson,90.0,201.0,27.4,16.0,14.865,0.5266,18.795,0.4600000000000001,1.2899999999999998,6.589999999999999,4.385,0.36479999999999996,0.47284999999999994,0.79825,131.6,122.25,1080.3,271.75,58.65,0.08775000000000002
Joe Kleine,115.0,211.0,31.2,14.0,9.184999999999999,0.47465,6.0200000000000005,0.9950000000000001,0.93,14.39,1.025,0.22719999999999999,0.42540000000000006,0.8043999999999999,46.1,114.5,265.9,228.6,15.55,0.05055
Joe Kopicki,108.0,206.0,23.0,2.0,14.600000000000001,0.5856666666666667,8.966666666666667,0.4000000000000001,1.7333333333333334,15.433333333333335,1.1666666666666667,0.27,0.49533333333333335,0.8163333333333332,25.0,50.0,144.0,104.66666666666667,12.333333333333334,0.14933333333333335
Joe Meriweather,97.0,208.0,29.5,9.0,11.525000000000002,0.5775,4.5249999999999995,2.425,1.15,13.475,2.325,0.5,0.529,0.73475,69.0,195.25,390.5,282.0,28.0,0.095
Joe Smith,106.0,213.0,28.692307692307693,15.0,13.01923076923077,0.4814615384615385,6.338461538461536,2.453846153846154,1.0076923076923074,14.111538461538462,2.776923076923077,0.16913043478260872,0.43230769230769217,0.7987999999999998,62.5,142.53846153846155,541.3846153846154,312.7307692307692,29.076923076923077,0.0795
Joe Stephens,95.0,201.0,25.333333333333332,3.0,10.299999999999999,0.3766666666666667,5.166666666666667,0.39999999999999997,7.466666666666666,13.6,-0.03333333333333333,0.211,0.27699999999999997,0.7085,3.6666666666666665,4.666666666666667,23.666666666666668,15.0,4.0,-0.102
Joe Wolf,104.0,211.0,28.733333333333334,11.0,5.326666666666667,0.3967333333333334,6.206666666666666,1.02,1.4600000000000004,11.506666666666666,0.3533333333333334,0.12024999999999998,0.35879999999999995,0.6810714285714287,37.2,97.73333333333333,188.6,144.53333333333333,18.6,-0.005466666666666669
Joe Young,81.0,188.0,23.5,2.0,10.65,0.4305,22.45,0.0,1.7,7.1,-0.1,0.217,0.426,0.7665,19.0,17.5,111.0,33.5,9.5,-0.015500000000000002
Joel Bolomboy,106.0,206.0,23.0,1.0,19.7,0.59,6.3,3.1,1.0,18.5,0.2,0.25,0.667,0.5,2.0,1.0,22.0,17.0,1.0,0.171
Joel Embiid,113.0,213.0,22.0,1.0,24.1,0.584,16.0,7.7,1.7,17.0,1.9,0.36700000000000005,0.495,0.7829999999999999,117.0,112.0,627.0,243.0,27.0,0.11699999999999999
Joel Freeland,113.0,208.0,26.0,2.0,10.933333333333332,0.48500000000000004,5.066666666666666,2.166666666666667,0.9333333333333332,15.5,1.0666666666666667,0.0,0.45966666666666667,0.7323333333333334,24.666666666666668,85.0,159.0,172.66666666666666,10.666666666666666,0.079
Joel Kramer,92.0,201.0,26.5,4.0,9.600000000000001,0.4655,10.9,0.9,1.6,10.75,0.9,0.0,0.4205,0.8305,24.0,62.5,122.5,98.0,17.0,0.0885
Joel Przybilla,115.0,216.0,27.11764705882353,12.0,8.311764705882354,0.491235294117647,3.5823529411764707,4.376470588235295,0.6294117647058823,17.74705882352941,1.3882352941176472,0.0,0.47718750000000004,0.46364705882352936,36.529411764705884,102.11764705882354,141.52941176470588,230.64705882352942,9.823529411764707,0.04941176470588235
Joey Dorsey,121.0,203.0,26.833333333333332,6.0,11.766666666666666,0.4836666666666667,8.116666666666667,1.4833333333333332,1.5,19.8,0.4833333333333334,0.0,0.48833333333333334,0.4166,15.333333333333334,46.166666666666664,61.166666666666664,92.66666666666667,11.666666666666666,0.08683333333333333
Joey Graham,102.0,201.0,25.5,5.0,10.6,0.5459999999999999,5.516666666666667,0.5000000000000001,1.0166666666666668,10.166666666666666,1.3166666666666667,0.322,0.4971666666666667,0.8111666666666667,51.5,134.0,373.1666666666667,176.33333333333334,22.333333333333332,0.05366666666666667
Joffrey Lauvergne,99.0,211.0,24.4,3.0,12.66,0.5034000000000001,9.98,1.0399999999999998,1.22,14.780000000000001,1.0799999999999998,0.2832,0.48579999999999995,0.682,37.6,64.8,261.6,173.8,14.2,0.0616
Johan Petro,112.0,213.0,23.4,7.0,9.770000000000001,0.4729,5.329999999999999,2.35,1.44,15.520000000000001,0.58,0.15625,0.4563,0.6618,40.2,126.5,236.4,199.4,21.2,0.0353
John Amaechi,122.0,208.0,29.4,7.0,6.7,0.4358000000000001,6.960000000000001,1.58,1.0,9.6,0.08,0.08349999999999999,0.3794,0.6184000000000001,77.2,99.8,367.4,154.4,18.0,-0.026600000000000002
John Bagley,83.0,183.0,27.272727272727273,11.0,11.327272727272726,0.46727272727272734,30.972727272727273,0.14545454545454548,1.8272727272727272,5.254545454545455,1.5090909090909093,0.1567,0.4093636363636364,0.7968181818181819,137.45454545454547,99.0909090909091,527.4545454545455,157.1818181818182,68.63636363636364,0.029636363636363638
John Battle,79.0,188.0,27.5,9.0,13.1,0.5164,18.030000000000005,0.26999999999999996,1.31,3.999999999999999,1.78,0.2057,0.4640000000000001,0.7750999999999999,65.9,87.4,533.8,82.4,27.3,0.07349999999999998
John Crotty,83.0,185.0,28.153846153846153,10.0,14.238461538461538,0.5469230769230768,29.138461538461538,0.17692307692307693,1.9307692307692312,4.984615384615386,0.9923076923076924,0.4163076923076923,0.439,0.8408461538461539,35.46153846153846,48.30769230769231,158.6153846153846,41.0,14.76923076923077,0.11884615384615382
John Douglas,77.0,188.0,25.5,1.0,9.95,0.439,14.8,0.25,1.1,4.95,0.25,0.40249999999999997,0.247,0.8285,46.0,73.5,226.0,45.5,24.0,0.0175
John Drew,92.0,198.0,28.5,10.0,18.35,0.537,11.125000000000002,0.17500000000000002,1.8250000000000002,9.85,3.425,0.1515,0.4665,0.761,136.75,168.75,992.0,257.5,52.25,0.11
John Duren,88.0,190.0,23.5,2.0,7.6,0.47950000000000004,17.6,0.2,1.5,4.15,0.05000000000000002,0.1365,0.46449999999999997,0.7629999999999999,84.0,173.0,320.5,95.5,43.0,0.0
John Henson,103.0,211.0,24.0,5.0,17.6,0.5495999999999999,8.34,6.780000000000001,1.1800000000000002,15.52,2.76,0.0,0.5346,0.5796,73.0,140.4,483.6,324.4,27.0,0.11340000000000001
John Jenkins,97.0,193.0,23.285714285714285,4.0,11.428571428571429,0.5441428571428572,10.342857142857143,0.2571428571428572,0.7285714285714286,6.457142857142857,0.42857142857142855,0.34114285714285714,0.492,0.8867142857142858,16.142857142857142,15.285714285714286,130.28571428571428,38.57142857142857,5.571428571428571,0.05857142857142857
John Lambert,102.0,208.0,29.0,6.0,8.2,0.48533333333333334,5.966666666666666,1.2,1.0666666666666667,12.5,0.3666666666666667,0.10333333333333333,0.449,0.8296666666666667,32.0,82.0,138.0,118.66666666666667,12.0,0.04033333333333334
John Long,88.0,196.0,30.692307692307693,18.0,12.23846153846154,0.5053846153846154,11.7,0.4,1.5769230769230769,5.5076923076923086,1.7461538461538462,0.3080833333333334,0.45261538461538464,0.8782307692307693,86.0,103.3076923076923,677.1538461538462,136.07692307692307,47.30769230769231,0.054
John Lucas,79.0,190.0,30.529411764705884,13.0,13.052941176470588,0.4569411764705883,28.8,0.0823529411764706,2.488235294117647,4.0,1.8823529411764703,0.24194117647058827,0.443,0.7122666666666666,64.3529411764706,55.23529411764706,369.47058823529414,76.05882352941177,41.35294117647059,0.061823529411764715
John Morton,81.0,190.0,23.4,2.0,8.999999999999998,0.46679999999999994,19.900000000000002,0.4,2.16,5.4,0.09999999999999998,0.1648,0.3882,0.8131999999999999,42.8,37.6,143.0,37.4,21.0,-0.015200000000000002
John Paxson,83.0,188.0,28.0,10.0,11.645454545454545,0.5376363636363637,21.736363636363638,0.17272727272727273,1.4545454545454546,3.109090909090909,3.3,0.34245454545454546,0.514090909090909,0.768090909090909,59.18181818181818,130.0,505.45454545454544,82.36363636363636,47.0,0.09518181818181817
John Roche,77.0,190.0,32.0,10.0,11.8,0.561,20.5,0.2,1.3,2.5,0.6,0.442,0.45899999999999996,0.737,29.0,40.0,187.0,23.0,15.0,0.061
John Salley,104.0,211.0,27.846153846153847,13.0,11.86153846153846,0.5436923076923077,8.738461538461538,3.753846153846154,1.4307692307692306,11.730769230769228,3.2384615384615385,0.15283333333333335,0.48130769230769227,0.7080000000000002,77.23076923076923,193.0,416.38461538461536,268.9230769230769,36.15384615384615,0.1030769230769231
John Salmons,95.0,201.0,29.63157894736842,12.0,11.626315789473683,0.5163684210526315,13.942105263157897,0.8210526315789475,1.631578947368421,6.131578947368422,2.5421052631578953,0.3626842105263158,0.43931578947368416,0.7807894736842106,80.36842105263158,112.57894736842105,599.2631578947369,177.31578947368422,51.8421052631579,0.06947368421052633
John Schweitz,95.0,198.0,25.0,2.0,-7.25,0.182,13.55,0.25,0.0,9.4,-0.25,0.0,0.17850000000000002,0.7,8.0,7.0,28.5,11.0,0.0,-0.32699999999999996
John Shasky,106.0,211.0,25.0,2.0,8.766666666666666,0.4506666666666667,2.9333333333333336,1.7999999999999998,1.0,14.133333333333335,0.8333333333333334,0.0,0.40599999999999997,0.5433333333333333,25.0,59.666666666666664,172.33333333333334,126.33333333333333,9.666666666666666,0.02533333333333333
John Starks,81.0,190.0,30.466666666666665,13.0,13.200000000000001,0.4945333333333333,21.759999999999998,0.36000000000000004,2.233333333333333,5.36,3.373333333333333,0.3354,0.4369333333333333,0.7870666666666667,106.66666666666667,159.66666666666666,756.2666666666667,148.66666666666666,66.2,0.08093333333333333
John Stroeder,117.0,208.0,29.75,1.0,-0.04999999999999982,0.4076666666666667,11.025,3.275,0.125,20.4,-0.025,0.0,0.39233333333333337,0.667,7.5,13.5,21.5,24.75,0.75,-0.1305
John Thomas,92.0,198.0,26.2,8.0,6.919999999999999,0.5324,3.71,1.6599999999999997,1.46,10.2,0.36,0.0,0.4952000000000001,0.662625,16.1,49.8,72.6,55.8,9.4,0.027000000000000003
John Wall,88.0,193.0,23.0,7.0,19.528571428571432,0.5164285714285715,42.385714285714286,1.4428571428571428,2.414285714285714,6.957142857142856,5.771428571428572,0.2804285714285714,0.45442857142857135,0.7915714285714285,273.2857142857143,162.57142857142858,1345.5714285714287,316.7142857142857,124.28571428571429,0.10742857142857143
John Wallace,102.0,203.0,25.142857142857142,7.0,13.357142857142858,0.5057142857142858,8.342857142857142,2.2714285714285714,1.0571428571428572,10.057142857142859,0.9142857142857144,0.31716666666666665,0.4575714285714286,0.766,67.14285714285714,100.85714285714286,414.42857142857144,151.57142857142858,19.142857142857142,0.055
John Williams,83.0,188.0,23.875,8.0,13.262500000000001,0.482375,16.2875,0.8375,2.2249999999999996,10.662500000000001,2.4875,0.22325,0.45475,0.681625,85.5,127.5,550.75,275.125,70.75,0.0665
Johnny Davis,77.0,188.0,28.571428571428573,9.0,14.628571428571428,0.5175714285714286,28.357142857142858,0.2,1.5142857142857142,3.4571428571428577,2.614285714285714,0.23385714285714285,0.4465714285714285,0.8371428571428573,106.0,101.42857142857143,683.0,96.28571428571429,42.57142857142857,0.08499999999999999
Johnny Dawkins,74.0,188.0,27.0,8.0,15.266666666666667,0.5387777777777777,29.922222222222224,0.09999999999999999,2.0111111111111106,5.300000000000001,2.4222222222222225,0.28355555555555556,0.4913333333333333,0.8652222222222222,123.11111111111111,93.0,664.8888888888889,148.44444444444446,68.66666666666667,0.08011111111111112
Johnny High,83.0,190.0,25.5,4.0,6.55,0.41600000000000004,13.7,1.4,3.6,7.35,0.5499999999999999,0.1,0.4135,0.40399999999999997,72.0,144.5,155.0,108.0,62.5,0.0215
Johnny Moore,79.0,185.0,27.1,9.0,11.52,0.433,30.830000000000002,0.2899999999999999,2.9099999999999997,6.3,2.68,0.17477777777777778,0.4264,0.7157142857142856,101.6,114.8,429.4,135.8,90.0,0.0165
Johnny Newman,86.0,201.0,30.444444444444443,15.0,12.777777777777777,0.5542222222222223,8.627777777777778,0.6166666666666667,1.8833333333333337,5.250000000000002,2.988888888888889,0.3094444444444445,0.4898888888888889,0.8083888888888888,97.0,188.61111111111111,754.0,150.88888888888889,62.94444444444444,0.084
Johnny O'Bryant,116.0,206.0,22.4,3.0,11.2,0.5132000000000001,10.6,0.8800000000000001,0.36,12.180000000000001,0.020000000000000018,0.625,0.45520000000000005,0.6904,13.6,32.8,75.2,55.6,4.6,0.042600000000000006
Johnny Rogers,102.0,208.0,23.5,1.0,9.0,0.479,5.3,1.05,1.05,9.25,0.2,0.0,0.47050000000000003,0.6845,15.0,44.5,125.5,52.0,6.5,0.024499999999999997
Johnny Taylor,99.0,206.0,24.4,2.0,2.96,0.3558,3.5,1.5,1.36,9.02,0.02,0.7205,0.2892,0.7135,9.2,25.8,53.4,25.2,6.6,-0.078
Jon Barry,88.0,193.0,30.1875,13.0,13.69375,0.5616874999999999,19.362499999999997,0.5312500000000001,2.7000000000000006,5.887499999999999,2.58125,0.376625,0.4655,0.8406874999999999,54.6875,69.4375,323.125,104.5,48.875,0.11143750000000001
Jon Brockman,115.0,201.0,23.0,2.0,9.533333333333333,0.49666666666666665,4.733333333333333,0.39999999999999997,1.0666666666666667,17.266666666666666,1.2333333333333334,0.0,0.462,0.5806666666666667,19.0,89.0,106.66666666666667,157.33333333333334,11.0,0.09333333333333334
Jon Koncak,113.0,213.0,27.0,10.0,9.80909090909091,0.4993636363636363,6.027272727272726,3.0181818181818176,1.6454545454545455,13.118181818181817,2.645454545454545,0.106,0.4815454545454545,0.5867272727272728,56.72727272727273,224.9090909090909,320.0,350.54545454545456,49.27272727272727,0.08536363636363636
Jon Leuer,103.0,208.0,24.125,6.0,13.2625,0.51975,7.512499999999999,1.0,1.4125,12.8625,1.5375,0.2454285714285714,0.508875,0.644875,29.625,66.0,281.5,166.75,16.25,0.090875
Jon Sundvold,77.0,188.0,26.0,8.0,12.055555555555555,0.5034444444444445,24.566666666666663,0.011111111111111112,1.1111111111111112,3.0555555555555554,0.9888888888888889,0.44911111111111107,0.4002222222222222,0.8645,62.22222222222222,66.77777777777777,431.77777777777777,61.55555555555556,24.444444444444443,0.057
